,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,1h_ocean,inland,island,near_bay,near_ocean
379,-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,24962.0,91800.0,False,False,False,True,False
380,-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,40416.99999999999,109400.0,False,False,False,True,False
381,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,34844.0,129500.0,False,False,False,True,False
383,-122.16,37.74,47.0,824.0,223.0,533.0,166.0,26250.0,98200.0,False,False,False,True,False
384,-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,20227.0,103100.0,False,False,False,True,False
385,-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,33333.0,276800.0,False,False,False,True,False
388,-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,35125.0,224200.0,False,False,False,True,False
390,-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,28036.0,211600.0,False,False,False,True,False
391,-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,45824.0,256100.0,False,False,False,True,False
392,-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,30208.0,206300.0,False,False,False,True,False
394,-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,45268.0,207400.0,False,False,False,True,False
395,-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,17375.0,350000.0,False,False,False,True,False
397,-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,38672.0,216700.0,False,False,False,True,False
402,-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,56228.0,375400.0,False,False,False,True,False
417,-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,78336.0,371300.0,False,False,False,True,False
418,-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,61593.0,344000.0,False,False,False,True,False
421,-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,75385.0,350000.0,False,False,False,True,False
422,-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,67138.0,368600.0,False,False,False,True,False
427,-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,30132.0,272900.0,False,False,False,True,False
432,-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,31065.0,229200.0,False,False,False,True,False
433,-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,29926.0,192100.0,False,False,False,True,False
435,-122.3,37.88,45.0,453.0,146.0,749.0,137.0,14750.0,187500.0,False,False,False,True,False
437,-122.3,37.87,10.0,503.0,118.0,228.0,100.0,21705.0,150000.0,False,False,False,True,False
438,-122.3,37.86,50.0,499.0,127.0,287.0,128.0,27500.0,140600.0,False,False,False,True,False
440,-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,29000.0,144800.0,False,False,False,True,False
444,-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,19805.0,173700.0,False,False,False,True,False
445,-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,26684.0,185600.0,False,False,False,True,False
448,-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,25430.0,220700.0,False,False,False,True,False
449,-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,28676.0,212000.0,False,False,False,True,False
451,-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,17778.0,268800.0,False,False,False,True,False
452,-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,25200.0,277800.0,False,False,False,True,False
456,-122.25,37.87,41.0,685.0,141.0,266.0,123.0,52289.0,384600.0,False,False,False,True,False
457,-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,25562.0,371400.0,False,False,False,True,False
462,-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,17464.0,216700.0,False,False,False,True,False
463,-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,28846.0,211300.0,False,False,False,True,False
468,-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,25370.0,175000.0,False,False,False,True,False
469,-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,25250.0,165900.0,False,False,False,True,False
473,-122.29,37.86,50.0,2485.0,607.0,1354.0,563.0,19483.0,150500.0,False,False,False,True,False
475,-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,19798.0,147400.0,False,False,False,True,False
477,-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,25417.0,182700.0,False,False,False,True,False
480,-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,22845.0,153100.0,False,False,False,True,False
485,-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,16307.0,253600.0,False,False,False,True,False
489,-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,30417.0,489600.0,False,False,False,True,False
498,-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,22431.0,172700.0,False,False,False,True,False
499,-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,19028.0,150800.0,False,False,False,True,False
502,-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,13785.0,142300.0,False,False,False,True,False
504,-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,17300.0,147900.0,False,False,False,True,False
505,-122.28,37.85,48.0,2063.0,484.0,1054.0,466.0,22625.0,132900.0,False,False,False,True,False
506,-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,22106.0,132500.0,False,False,False,True,False
508,-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,40018.0,143800.0,False,False,False,True,False
534,-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,39444.0,212900.0,False,False,False,True,False
535,-122.27,37.78,13.0,2020.0,535.0,959.0,486.0,52601.00000000001,292700.0,False,False,False,True,False
536,-122.28,37.79,30.0,4145.0,869.0,3668.0,855.0,25444.0,275000.0,False,False,False,True,False
537,-122.3,37.77,42.0,2038.0,368.0,2037.0,355.0,26447.0,200000.0,False,False,False,True,False
538,-122.28,37.78,29.0,5154.0,1051.4623085805863,3741.0,1273.0,25762.0,173400.0,False,False,False,True,False
539,-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,19427.0,102200.0,False,False,False,True,False
541,-122.28,37.77,27.0,3997.0,1073.0,1901.0,966.0,37500.0,242800.0,False,False,False,True,False
542,-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,51702.0,265400.0,False,False,False,True,False
543,-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,25139.0,219000.0,False,False,False,True,False
555,-122.24,37.77,43.0,955.0,284.0,585.0,266.0,23882.0,162500.0,False,False,False,True,False
556,-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,29750.0,243400.0,False,False,False,True,False
562,-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,39632.0,240000.0,False,False,False,True,False
563,-122.24,37.75,45.0,891.0,181.77200561608507,384.0,146.0,49489.0,247100.0,False,False,False,True,False
564,-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,48711.0,286600.0,False,False,False,True,False
566,-122.24,37.76,49.0,2428.0,525.0,1110.0,492.0,36719.0,229800.0,False,False,False,True,False
568,-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,45213.0,228400.0,False,False,False,True,False
569,-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,44562.0,206200.0,False,False,False,True,False
570,-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,76110.0,350700.0,False,False,False,True,False
571,-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,32689.0,231000.0,False,False,False,True,False
573,-122.27,37.74,28.0,6909.0,1554.0,2974.0,1484.0,36875.0,353900.0,False,False,False,True,False
574,-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,47695.0,291700.0,False,False,False,True,False
575,-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,31972.0,100000.0,False,False,False,True,False
576,-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,72634.0,341600.0,False,False,False,True,False
577,-122.06,37.73,5.0,3596.0,467.0,1738.0,512.0,70568.0,412500.0,False,False,False,True,False
578,-122.06,37.71,36.0,3541.0,570.0,1478.0,529.0,46350.0,248600.0,False,False,False,True,False
579,-122.07,37.71,40.0,1808.0,302.0,746.0,270.0,53015.0,254900.0,False,False,False,True,False
580,-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,49801.0,241500.0,False,False,False,True,False
581,-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,54833.99999999999,295200.0,False,False,False,True,False
582,-122.08,37.72,31.0,3866.0,531.0,1368.0,521.0,61870.0,340400.0,False,False,False,True,False
583,-122.08,37.72,32.0,2476.0,368.0,1048.0,367.0,56194.0,274700.0,False,False,False,True,False
584,-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,54639.0,238600.0,False,False,False,True,False
585,-122.09,37.71,35.0,2663.0,387.0,1086.0,367.0,51498.0,266400.0,False,False,False,True,False
586,-122.1,37.72,30.0,2599.0,366.0,922.0,350.0,58381.99999999999,330200.0,False,False,False,True,False
587,-122.11,37.71,36.0,4569.0,824.0,1950.0,819.0,46500.0,206800.0,False,False,False,True,False
588,-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,43819.0,209200.0,False,False,False,True,False
589,-122.1,37.69,30.0,3115.0,625.0,1444.0,568.0,37222.0,195800.0,False,False,False,True,False
590,-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,52855.0,253500.0,False,False,False,True,False
591,-122.09,37.7,31.0,2053.0,336.0,867.0,329.0,43375.0,241800.0,False,False,False,True,False
592,-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,52131.0,252500.0,False,False,False,True,False
593,-122.09,37.7,30.0,1751.0,269.0,731.0,263.0,60050.0,263900.0,False,False,False,True,False
594,-122.08,37.71,38.0,1663.0,295.0,781.0,301.0,50519.0,227000.0,False,False,False,True,False
595,-122.08,37.71,38.0,3716.0,657.0,1784.0,652.0,48237.0,220900.0,False,False,False,True,False
596,-122.08,37.7,32.0,2718.0,447.0,1156.0,410.0,52497.0,259300.0,False,False,False,True,False
597,-122.07,37.7,39.0,1420.0,272.0,645.0,277.0,41250.0,232500.0,False,False,False,True,False
598,-122.06,37.7,37.0,1893.0,310.0,821.0,315.0,46005.0,231600.0,False,False,False,True,False
599,-122.06,37.7,33.0,3906.0,790.0,1912.0,770.0,35187.0,209400.0,False,False,False,True,False
600,-122.07,37.7,32.0,3400.0,736.0,1487.0,694.0,30000.0,223200.0,False,False,False,True,False
601,-122.08,37.7,25.0,3402.0,758.0,1645.0,710.0,34934.0,209900.0,False,False,False,True,False
602,-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,29861.0,208200.0,False,False,False,True,False
603,-122.07,37.69,29.0,2304.0,618.0,1021.0,552.0,25362.0,203800.0,False,False,False,True,False
604,-122.08,37.69,36.0,2350.0,499.0,1105.0,467.0,33021.0,195700.0,False,False,False,True,False
605,-122.07,37.69,31.0,5914.0,1309.0,2999.0,1295.0,30964.0,190500.0,False,False,False,True,False
606,-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,28512.0,181000.0,False,False,False,True,False
607,-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,33478.0,184900.0,False,False,False,True,False
608,-122.08,37.68,37.0,848.0,202.0,314.0,205.0,23958.0,190800.0,False,False,False,True,False
609,-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,35295.0,242200.0,False,False,False,True,False
610,-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,48036.0,188300.0,False,False,False,True,False
613,-122.14,37.73,51.0,2619.0,403.0,922.0,393.0,46041.99999999999,251900.0,False,False,False,True,False
614,-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,22000.0,187500.0,False,False,False,True,False
618,-122.15,37.73,45.0,3758.0,819.0,1573.0,736.0,28355.0,245400.0,False,False,False,True,False
619,-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,32500.0,177500.0,False,False,False,True,False
620,-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,28301.0,171600.0,False,False,False,True,False
623,-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,38047.0,156700.0,False,False,False,True,False
624,-122.18,37.71,45.0,726.0,147.0,519.0,135.0,33750.0,157500.0,False,False,False,True,False
625,-122.17,37.71,38.0,890.0,200.0,481.0,198.0,32440.000000000004,179800.0,False,False,False,True,False
626,-122.18,37.7,36.0,2639.0,533.0,1209.0,519.0,40268.0,205500.0,False,False,False,True,False
627,-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,33906.0,178900.0,False,False,False,True,False
628,-122.19,37.71,36.0,361.0,69.0,158.0,58.0,55461.0,262500.0,False,False,False,True,False
629,-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,33710.0,165000.0,False,False,False,True,False
630,-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,35313.0,159700.0,False,False,False,True,False
631,-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,36630.0,158300.0,False,False,False,True,False
632,-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,28750.0,144800.0,False,False,False,True,False
633,-122.17,37.72,43.0,3783.0,814.0,2139.0,789.0,40202.0,166300.0,False,False,False,True,False
634,-122.16,37.71,37.0,1507.0,242.0,632.0,253.0,45553.0,191000.0,False,False,False,True,False
635,-122.16,37.71,36.0,666.0,132.0,366.0,134.0,34643.0,175000.0,False,False,False,True,False
636,-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,33431.0,137500.0,False,False,False,True,False
637,-122.15,37.73,28.0,2215.0,587.0,830.0,573.0,21898.0,141700.0,False,False,False,True,False
638,-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,29097.0,210900.0,False,False,False,True,False
639,-122.15,37.72,47.0,1190.0,251.0,540.0,266.0,33750.0,198300.0,False,False,False,True,False
640,-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,28125.0,157400.0,False,False,False,True,False
642,-122.14,37.73,38.0,1723.0,394.0,711.0,353.0,30673.0,218400.0,False,False,False,True,False
643,-122.14,37.73,43.0,2264.0,390.0,931.0,368.0,38125.0,235100.0,False,False,False,True,False
644,-122.13,37.73,33.0,1996.0,268.0,686.0,270.0,69096.0,341800.0,False,False,False,True,False
645,-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,79120.0,367300.0,False,False,False,True,False
646,-122.13,37.72,35.0,2183.0,383.0,976.0,392.0,38393.0,243500.0,False,False,False,True,False
647,-122.12,37.71,35.0,1037.0,207.0,552.0,210.0,40000.0,167900.0,False,False,False,True,False
648,-122.13,37.72,25.0,1134.0,153.0,340.0,171.0,65095.0,371200.0,False,False,False,True,False
649,-122.14,37.72,39.0,786.0,132.0,288.0,132.0,35156.0,218900.0,False,False,False,True,False
650,-122.14,37.72,45.0,1397.0,253.0,555.0,248.0,29830.0,202700.0,False,False,False,True,False
651,-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,35240.0,186200.0,False,False,False,True,False
652,-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,31103.0,188900.0,False,False,False,True,False
653,-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,35781.0,180000.0,False,False,False,True,False
654,-122.15,37.71,18.0,5778.0,1526.0,2441.0,1352.0,31682.0,202700.0,False,False,False,True,False
655,-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,26101.0,181700.0,False,False,False,True,False
656,-122.14,37.71,18.0,3905.0,1007.0,2197.0,1044.0,36932.0,166800.0,False,False,False,True,False
657,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,34583.0,183700.0,False,False,False,True,False
658,-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,39032.0,218000.0,False,False,False,True,False
659,-122.15,37.71,36.0,998.0,178.0,531.0,183.0,40208.00000000001,191500.0,False,False,False,True,False
660,-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,35547.0,194700.0,False,False,False,True,False
661,-122.14,37.7,17.0,1463.0,292.0,695.0,330.0,45859.0,187200.0,False,False,False,True,False
662,-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,26321.0,223100.0,False,False,False,True,False
663,-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,33950.0,271300.0,False,False,False,True,False
664,-122.14,37.7,36.0,1266.0,228.0,606.0,239.0,39702.0,194100.0,False,False,False,True,False
665,-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,50043.0,190400.0,False,False,False,True,False
666,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,44659.00000000001,189100.0,False,False,False,True,False
667,-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,36625.0,184600.0,False,False,False,True,False
668,-122.15,37.69,36.0,1501.0,287.0,703.0,276.0,38864.0,197300.0,False,False,False,True,False
669,-122.15,37.7,36.0,1468.0,252.0,733.0,229.0,34583.0,192600.0,False,False,False,True,False
670,-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,37813.0,192200.0,False,False,False,True,False
671,-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,29916.999999999996,194600.0,False,False,False,True,False
672,-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,44375.0,193500.0,False,False,False,True,False
673,-122.17,37.7,24.0,1755.0,365.0,952.0,362.0,40000.0,202600.0,False,False,False,True,False
674,-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,23868.999999999996,83300.0,False,False,False,True,False
675,-122.17,37.69,24.0,2262.0,391.0,1125.0,366.0,47609.0,212600.0,False,False,False,True,False
676,-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,54858.0,187800.0,False,False,False,True,False
677,-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,43971.0,205700.0,False,False,False,True,False
678,-122.15,37.69,36.0,1545.0,273.0,863.0,267.0,40109.0,192900.0,False,False,False,True,False
679,-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,43864.0,205200.0,False,False,False,True,False
680,-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,42840.99999999999,213400.0,False,False,False,True,False
681,-122.15,37.69,39.0,1670.0,308.0,957.0,335.0,51312.0,183600.0,False,False,False,True,False
682,-122.14,37.69,37.0,2141.0,535.0,1093.0,555.0,29958.0,178400.0,False,False,False,True,False
683,-122.14,37.68,27.0,3337.0,613.0,1489.0,607.0,36364.0,219200.0,False,False,False,True,False
684,-122.14,37.68,31.0,3184.0,716.0,1561.0,628.0,27955.0,183100.0,False,False,False,True,False
685,-122.1,37.69,44.0,2341.0,500.0,1256.0,485.0,29507.0,157100.0,False,False,False,True,False
686,-122.12,37.69,30.0,1197.0,269.0,695.0,279.0,34375.0,157800.0,False,False,False,True,False
687,-122.13,37.69,34.0,1131.0,278.0,560.0,237.0,28750.0,161700.0,False,False,False,True,False
688,-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,30345.0,152100.0,False,False,False,True,False
689,-122.12,37.7,41.0,3495.0,787.0,1849.0,750.0,26790.0,144900.0,False,False,False,True,False
690,-122.12,37.7,17.0,2488.0,617.0,1287.0,538.0,29922.0,179900.0,False,False,False,True,False
691,-122.12,37.69,35.0,2681.0,508.0,1580.0,536.0,41041.99999999999,179100.0,False,False,False,True,False
692,-122.12,37.7,19.0,2495.0,635.0,1571.0,579.0,25833.0,159900.0,False,False,False,True,False
693,-122.11,37.7,23.0,1689.0,461.0,828.0,443.0,21551.999999999996,161400.0,False,False,False,True,False
694,-122.11,37.7,29.0,1298.0,306.0,835.0,338.0,23274.0,170400.0,False,False,False,True,False
695,-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,24206.0,137500.0,False,False,False,True,False
696,-122.1,37.69,41.0,746.0,152.19070279416326,387.0,161.0,39063.0,178400.0,False,False,False,True,False
697,-122.11,37.69,37.0,2444.0,651.0,1562.0,618.0,26464.0,155200.0,False,False,False,True,False
698,-122.11,37.69,42.0,1472.0,310.0,768.0,309.0,34643.0,160900.0,False,False,False,True,False
699,-122.12,37.69,10.0,2227.0,560.0,1140.0,472.0,23973.0,167300.0,False,False,False,True,False
700,-122.03,37.69,20.0,200.0,25.0,83.0,31.0,65000.0,340000.0,False,False,False,True,False
701,-121.97,37.64,32.0,1283.0,194.0,485.0,171.0,60574.0,431000.0,True,False,False,False,False
702,-122.02,37.63,6.0,2445.0,590.0,1189.0,573.0,38958.0,301100.0,False,False,False,True,False
703,-122.04,37.63,21.0,1307.0,236.0,586.0,249.0,47813.0,241900.0,False,False,False,True,False
704,-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,32829.0,162500.0,False,False,False,True,False
705,-122.04,37.66,10.0,2031.0,357.0,867.0,352.0,53169.00000000001,299200.0,False,False,False,True,False
706,-122.04,37.65,10.0,8299.0,1326.0,3827.0,1288.0,62579.0,315500.0,False,False,False,True,False
707,-122.05,37.68,23.0,7518.0,1279.0,3827.0,1294.0,51701.0,216800.0,False,False,False,True,False
708,-122.07,37.68,36.0,1815.0,426.0,1280.0,431.0,32500.0,218100.0,False,False,False,True,False
709,-122.06,37.68,30.0,5367.0,1207.0,2667.0,1047.0,31796.000000000004,170300.0,False,False,False,True,False
710,-122.08,37.68,26.0,1167.0,370.0,253.0,137.0,24196.0,275000.0,False,False,False,True,False
711,-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,26563.0,184100.0,False,False,False,True,False
712,-122.08,37.67,29.0,493.0,168.0,233.0,152.0,9637.0,160000.0,False,False,False,True,False
713,-122.09,37.67,48.0,1252.0,305.0,673.0,308.0,23357.0,175000.0,False,False,False,True,False
714,-122.09,37.68,41.0,1382.0,353.0,704.0,314.0,35114.0,197500.0,False,False,False,True,False
715,-122.09,37.69,43.0,500.0,110.0,273.0,120.0,33125.0,150000.0,False,False,False,True,False
716,-122.09,37.68,29.0,2333.0,538.0,1120.0,540.0,24042.0,205600.0,False,False,False,True,False
717,-122.09,37.68,41.0,1834.0,463.0,1105.0,467.0,28322.0,170300.0,False,False,False,True,False
718,-122.09,37.68,43.0,1415.0,348.0,569.0,293.0,25156.0,190900.0,False,False,False,True,False
719,-122.1,37.68,37.0,1352.0,342.0,691.0,324.0,34032.0,196900.0,False,False,False,True,False
720,-122.1,37.68,37.0,2116.0,503.0,1109.0,448.0,25350.0,174000.0,False,False,False,True,False
721,-122.11,37.68,37.0,1976.0,481.0,1197.0,465.0,25772.0,170200.0,False,False,False,True,False
