,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Category,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
78,4187-CINZD,No,0,46,,Yes,6.13,No,Yes,Cable,33,No,Yes,No,No,Yes,Yes,No,No,One Year,No,Credit Card,99.06,4424.2,0.0,1460.0,281.98,Female,73,No,Yes,No,No,0,Lakewood,90712,33.840524,-118.148403,30173,1,3180,Competitor,Competitor had better devices,1,1,
79,6818-WOBHJ,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,DSL,26,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.184,6127.6,0.0,0.0,1640.84,Female,70,No,Yes,Yes,No,0,Fulton,95439,38.493888,-122.777141,476,1,5651,Competitor,Competitor had better devices,0,0,
80,9134-CEQMF,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,93.08,676.7,0.0,203.0,95.41,Male,75,No,Yes,Yes,No,0,Nice,95464,39.12334,-122.838198,2223,1,3077,Dissatisfaction,Network reliability,2,2,2.0
81,8519-IMDHU,Yes,1,15,,Yes,45.25,Yes,Yes,DSL,24,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.024,1345.55,0.0,323.0,678.75,Male,74,No,Yes,Yes,No,0,Alderpoint,95511,40.166028,-123.584144,261,1,4981,Competitor,Competitor had better devices,3,5,
82,3372-KWFBM,No,0,16,,Yes,19.18,Yes,Yes,Cable,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.064,1281.0,0.0,0.0,306.88,Male,76,No,Yes,No,No,0,Bayside,95524,40.825486,-124.049485,1689,1,2508,Dissatisfaction,Network reliability,2,2,3.0
83,7206-GZCDC,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,20,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.02,69.25,0.0,0.0,29.68,Female,75,No,Yes,No,No,0,Loleta,95551,40.665952,-124.240051,1447,1,4371,Attitude,Attitude of support person,3,1,2.0
84,1768-ZAIFU,No,0,1,,No,0.0,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.208,25.2,0.0,0.0,0.0,Female,74,No,Yes,No,No,0,Rio Dell,95562,40.485849,-124.163234,3284,1,5688,Competitor,Competitor made better offer,2,1,
85,3793-MMFUH,No,0,13,,Yes,19.03,Yes,Yes,DSL,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.852,1290.0,0.0,335.0,247.39,Female,73,No,Yes,No,No,0,Davis,95618,38.544002,-121.685559,648,1,2230,Competitor,Competitor made better offer,3,0,1.0
86,6567-HOOPW,No,0,1,,Yes,20.06,No,Yes,DSL,26,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,82.36800000000001,79.2,0.0,0.0,20.06,Female,69,No,Yes,No,No,0,Folsom,95630,38.672638,-121.147403,51855,1,4363,Competitor,Competitor made better offer,2,0,
87,8621-MNIHH,Yes,1,34,,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.02,3217.55,0.0,0.0,97.92,Female,75,No,Yes,Yes,No,0,Madison,95653,38.674276,-121.961866,844,1,3369,Competitor,Competitor had better devices,2,2,
88,5419-CONWX,No,0,4,,Yes,12.68,No,Yes,Cable,11,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,103.792,442.85,0.0,49.0,50.72,Female,65,No,Yes,No,No,0,Pleasant Grove,95668,38.833554,-121.498102,901,1,2268,Competitor,Competitor had better devices,4,1,
89,7024-OHCCK,No,0,2,,Yes,19.27,Yes,Yes,DSL,20,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.604,170.85,0.0,3.42,38.54,Female,77,No,Yes,No,No,0,Sheridan,95681,38.984756,-121.345074,1219,1,4193,Other,Poor expertise of online support,4,0,
90,5357-TZHPP,No,0,9,,Yes,30.8,Yes,Yes,DSL,20,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,87.77600000000001,732.5,0.0,146.0,277.2,Male,67,No,Yes,No,No,0,Wheatland,95692,39.043387,-121.409837,3600,1,5745,Attitude,Attitude of support person,8,0,
91,0506-LVNGN,No,0,5,,Yes,42.33,No,Yes,Cable,10,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.572,349.65,0.0,35.0,211.65,Female,78,No,Yes,No,No,0,Rancho Cordova,95742,38.591134,-121.161585,299,1,4028,Competitor,Competitor had better devices,5,4,1.0
92,9809-IMGCQ,No,0,22,Offer D,Yes,40.18,Yes,Yes,Cable,9,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.568,2082.95,0.0,187.0,883.96,Male,65,No,Yes,No,No,0,Canyon Dam,95923,40.171312,-121.120605,86,1,4458,Competitor,Competitor made better offer,1,0,1.0
93,3254-YRILK,No,0,19,Offer D,Yes,39.97,Yes,Yes,Cable,10,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.728,1775.8,0.0,178.0,759.43,Male,74,No,Yes,No,No,0,Dobbins,95935,39.381174,-121.21191,614,1,5683,Competitor,Competitor had better devices,2,2,
94,0529-ONKER,No,0,15,Offer D,Yes,46.38,Yes,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.676,1146.65,0.0,0.0,695.7,Male,70,No,Yes,No,No,0,Forest Ranch,95942,40.077028,-121.494168,1351,1,2099,Attitude,Attitude of support person,1,1,
95,5240-IJOQT,No,0,1,,Yes,11.34,Yes,Yes,DSL,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.688,74.7,0.0,0.0,11.34,Male,69,No,Yes,No,No,0,Grass Valley,95949,39.099204,-121.137962,17922,1,3348,Competitor,Competitor had better devices,3,4,
96,0661-XEYAN,No,0,1,,No,0.0,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,26.832,25.8,0.0,0.0,0.0,Female,76,No,Yes,No,No,0,Nevada City,95959,39.333737,-120.858667,17269,1,3884,Competitor,Competitor had better devices,2,1,
97,2660-EMUBI,No,0,10,Offer D,Yes,41.37,Yes,Yes,Cable,15,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.164,898.35,0.0,135.0,413.7,Male,71,No,Yes,No,No,0,Escondido,92027,33.141265,-116.967221,48690,1,5353,Competitor,Competitor made better offer,1,0,
98,7675-OZCZG,No,0,3,,Yes,30.14,No,Yes,DSL,7,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,46.8,127.1,0.0,9.0,90.42,Female,76,No,Yes,No,No,0,Fallbrook,92028,33.362575,-117.299644,42239,1,4145,Competitor,Competitor made better offer,3,0,
99,9391-EOYLI,Yes,1,12,Offer D,Yes,6.97,No,Yes,Cable,21,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,83.668,950.2,0.0,200.0,83.64,Male,77,No,Yes,Yes,No,0,Lewiston,96052,40.704293,-122.803899,1845,1,5374,Competitor,Competitor made better offer,1,0,2.0
100,2761-OCIAX,No,0,2,,Yes,6.51,No,Yes,DSL,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.688,165.4,0.0,0.0,13.02,Male,74,No,Yes,No,No,0,Palo Cedro,96073,40.582399,-122.195512,4931,1,2803,Competitor,Competitor made better offer,1,1,
101,3068-OMWZA,No,0,1,,Yes,49.6,Yes,Yes,Cable,22,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,92.352,88.8,0.0,0.0,49.6,Male,77,No,Yes,No,No,0,Round Mountain,96084,40.923558,-122.059933,459,1,3106,Competitor,Competitor made better offer,1,0,
102,4154-AQUGT,Yes,1,13,Offer D,Yes,1.47,No,Yes,Cable,6,No,Yes,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,92.612,1169.35,0.0,70.0,19.11,Male,76,No,Yes,Yes,No,0,San Diego,92130,32.957195,-117.202542,28201,1,3861,Competitor,Competitor made better offer,1,0,1.0
103,8017-LXHFA,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,25,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.54,2293.6,0.0,573.0,716.9100000000001,Female,77,No,Yes,No,No,0,San Diego,92130,32.957195,-117.202542,28201,1,2740,Competitor,Competitor made better offer,4,1,
104,4248-QPAVC,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.764,1463.45,0.0,102.0,625.94,Female,80,No,Yes,Yes,No,0,San Diego,92130,32.957195,-117.202542,28201,1,3209,Competitor,Competitor made better offer,1,0,
105,4690-LLKUA,No,0,17,,Yes,40.93,No,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,46.852,770.6,0.0,0.0,695.81,Male,68,No,Yes,No,No,0,San Diego,92130,32.957195,-117.202542,28201,1,3797,Competitor,Competitor made better offer,0,0,
106,9490-DFPMD,No,0,42,,Yes,9.53,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.03600000000002,3541.35,0.0,673.0,400.26,Female,79,No,Yes,No,No,0,San Diego,92130,32.957195,-117.202542,28201,1,4871,Competitor,Competitor made better offer,3,0,
107,8580-AECUZ,No,0,1,,Yes,42.3,No,Yes,DSL,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.264,79.1,0.0,0.0,42.3,Male,65,No,Yes,No,No,0,San Diego,92130,32.957195,-117.202542,28201,1,5001,Competitor,Competitor made better offer,2,1,
108,5047-LHVLY,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,13,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,52.156,50.15,0.0,0.0,39.78,Male,68,No,Yes,No,No,0,San Diego,92121,32.898613,-117.202937,4258,1,3438,Competitor,Competitor made better offer,2,0,
109,8375-DKEBR,No,0,1,Offer E,Yes,34.51,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.384,69.6,0.0,0.0,34.51,Female,72,No,Yes,No,No,0,Hermosa Beach,90254,33.86532,-118.396336,18693,1,3438,Competitor,Competitor had better devices,1,4,
110,7279-BUYWN,No,0,41,,Yes,27.95,Yes,Yes,Cable,25,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,117.728,4689.5,0.0,1172.0,1145.95,Female,66,No,Yes,No,No,0,Buena Park,90620,33.845706,-118.012204,44442,1,3380,Attitude,Attitude of support person,2,0,
111,7156-MHUGY,No,0,13,,Yes,26.11,No,Yes,Cable,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.12,1201.15,29.84,48.0,339.43,Male,68,No,Yes,No,No,0,Buena Park,90621,33.874224,-117.993368,33528,1,5394,Competitor,Competitor had better devices,1,3,1.0
112,9606-PBKBQ,Yes,1,32,,Yes,5.99,Yes,Yes,DSL,25,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.4,2642.05,49.57,661.0,191.68,Male,69,No,Yes,Yes,No,0,Long Beach,90813,33.781086,-118.199049,63136,1,4584,Attitude,Attitude of support person,3,2,
113,3536-IQCTX,Yes,1,32,,Yes,49.6,Yes,Yes,Cable,11,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,88.712,2661.1,0.0,293.0,1587.2,Male,76,No,Yes,Yes,No,0,South Pasadena,91030,34.110444,-118.156957,23984,1,2712,Competitor,Competitor had better devices,5,2,
114,3132-TVFDZ,Yes,1,57,,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,46.644000000000005,2572.95,12.07,77.0,0.0,Male,70,No,Yes,Yes,No,0,Glendale,91202,34.167926,-118.267539,21990,1,5172,Attitude,Attitude of support person,7,0,2.0
115,8080-DDEMJ,No,0,1,Offer E,Yes,15.28,No,Yes,Cable,15,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,46.904,45.1,0.0,0.0,15.28,Male,71,No,Yes,No,No,0,Glendale,91204,34.136306,-118.26036,17015,1,4499,Attitude,Attitude of support person,9,1,2.0
116,6702-OHFWR,No,0,1,Offer E,No,0.0,No,Yes,DSL,29,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.032,43.3,0.0,0.0,0.0,Male,75,No,Yes,No,No,0,Reseda,91335,34.200175,-118.540958,68018,1,4972,Other,Poor expertise of online support,1,0,
117,4510-PYUSH,No,0,38,,Yes,26.1,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.436,2250.65,0.0,67.52,991.8,Female,67,No,Yes,No,No,0,Sylmar,91342,34.321621,-118.399841,81986,1,3110,Attitude,Attitude of support person,3,1,1.0
118,8840-DQLGN,Yes,1,35,,Yes,15.98,Yes,Yes,Fiber Optic,24,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,104.52,3653.35,0.0,877.0,559.3000000000001,Female,65,No,Yes,Yes,No,0,Burbank,91502,34.177267,-118.31003,11517,1,4745,Attitude,Attitude of support person,6,2,
119,4193-ORFCL,No,0,1,Offer E,Yes,15.24,No,Yes,DSL,15,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.904,45.1,0.0,0.0,15.24,Female,80,No,Yes,No,No,0,North Hollywood,91606,34.187599,-118.387125,45358,1,2740,Competitor,Competitor had better devices,5,2,
120,7776-QWNFX,Yes,1,30,,Yes,4.65,No,Yes,Fiber Optic,32,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,52.416,1527.5,0.0,489.0,139.5,Male,71,No,Yes,Yes,No,0,Chino,91710,33.990646,-117.663025,75319,1,4795,Attitude,Attitude of support person,1,0,
121,6689-TCZHQ,No,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,22,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,82.108,378.4,0.0,83.0,61.35,Female,70,No,Yes,No,No,0,Claremont,91711,34.127621,-117.717863,34716,1,4054,Attitude,Attitude of support person,5,0,
122,9497-QCMMS,No,0,1,Offer E,Yes,30.17,Yes,Yes,DSL,7,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.292,93.55,0.0,0.0,30.17,Male,73,No,Yes,No,No,0,San Diego,92117,32.825086,-117.199424,51213,1,5536,Competitor,Competitor made better offer,4,1,1.0
123,3424-NMNBO,Yes,1,58,,Yes,49.38,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,113.204,6287.25,0.0,1320.0,2864.04,Male,78,No,Yes,Yes,No,0,San Diego,92117,32.825086,-117.199424,51213,1,4739,Competitor,Competitor made better offer,0,0,
124,4514-GFCFI,No,0,16,,Yes,17.51,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.14,1350.15,0.0,108.0,280.16,Female,76,No,Yes,No,No,0,San Diego,92117,32.825086,-117.199424,51213,1,5136,Attitude,Attitude of support person,8,2,
125,8000-REIQB,No,0,1,Offer E,Yes,22.5,No,Yes,Cable,30,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.748,69.95,0.0,0.0,22.5,Female,73,No,Yes,No,No,0,San Diego,92117,32.825086,-117.199424,51213,1,3208,Competitor,Competitor made better offer,2,0,
126,4795-KTRTH,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,DSL,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.24000000000001,371.65,40.64,0.0,236.4,Female,68,No,Yes,Yes,No,0,San Diego,92122,32.85723,-117.209774,34902,1,4287,Competitor,Competitor made better offer,4,1,1.0
127,9961-JBNMK,No,0,21,,Yes,42.27,No,Yes,Cable,8,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.672,2030.3,10.2,162.0,887.6700000000001,Male,79,No,Yes,No,No,0,Desert Center,92239,33.889605,-115.257009,964,1,4317,Dissatisfaction,Product dissatisfaction,1,1,1.0
128,6179-GJPSO,No,0,43,,Yes,31.83,No,Yes,Cable,11,Yes,Yes,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,112.476,4600.7,0.0,506.0,1368.6899999999998,Female,67,No,Yes,No,No,0,Escondido,92027,33.141265,-116.967221,48690,1,2833,Competitor,Competitor made better offer,2,0,
129,8290-YWKHZ,Yes,1,32,,Yes,33.74,Yes,Yes,DSL,7,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,96.928,2931.0,17.88,205.0,1079.68,Female,69,No,Yes,Yes,No,0,Fallbrook,92028,33.362575,-117.299644,42239,1,5247,Competitor,Competitor made better offer,5,0,3.0
130,8051-HJRLT,No,0,1,Offer E,Yes,18.2,No,Yes,Cable,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.372,70.55,0.0,0.0,18.2,Female,72,No,Yes,No,No,0,Wrightwood,92397,34.358321,-117.618263,4253,1,2146,Attitude,Attitude of service provider,4,0,
131,4021-RQSNY,Yes,1,29,,Yes,25.78,Yes,Yes,Fiber Optic,31,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,102.44,3004.15,37.55,931.0,747.62,Male,75,No,Yes,Yes,No,0,Moreno Valley,92555,33.907361,-117.109972,12743,1,5137,Attitude,Attitude of service provider,4,0,3.0
132,9061-TIHDA,Yes,1,13,,Yes,31.7,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.06,1233.65,48.09,86.0,412.1,Male,67,No,Yes,Yes,No,0,Murrieta,92563,33.581045,-117.14719,18311,1,2982,Competitor,Competitor had better devices,3,2,
133,8699-ASUFO,Yes,1,7,,Yes,8.92,Yes,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.376,527.9,32.46,0.0,62.44,Male,72,No,Yes,Yes,No,0,Nuevo,92567,33.82769,-117.102244,7344,1,4969,Attitude,Attitude of service provider,5,0,
134,4695-WJZUE,No,0,2,,Yes,21.57,Yes,Yes,Cable,31,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,92.092,179.25,0.0,56.0,43.14,Female,68,No,Yes,No,No,0,Irvine,92606,33.703976,-117.824172,17621,1,3685,Competitor,Competitor had better devices,3,6,1.0
135,3988-RQIXO,No,0,1,,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.952,91.3,0.0,0.0,43.61,Female,68,No,Yes,No,No,0,Corona Del Mar,92625,33.600987,-117.862734,13422,1,2371,Attitude,Attitude of service provider,0,0,
136,5931-FLJJF,Yes,1,7,,Yes,16.05,No,Yes,DSL,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,72.904,467.55,20.23,0.0,112.35,Male,75,No,Yes,Yes,No,0,Midway City,92655,33.744439,-117.98588,8660,1,3669,Attitude,Attitude of service provider,2,0,2.0
137,3207-OYBWH,Yes,1,57,,Yes,49.91,Yes,Yes,Cable,23,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.06,5427.05,12.59,1248.0,2844.87,Male,74,No,Yes,Yes,No,0,Newport Beach,92661,33.601309,-117.902304,4242,1,6259,Attitude,Attitude of support person,5,0,2.0
138,7216-EWTRS,Yes,4,1,,Yes,17.35,Yes,Yes,Cable,25,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,104.832,100.8,0.0,0.0,17.35,Female,78,No,Yes,Yes,No,0,Newport Beach,92663,33.62251,-117.927024,22133,1,3128,Attitude,Attitude of service provider,2,1,
139,2528-HFYZX,Yes,2,17,,Yes,1.05,No,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.50800000000001,1233.4,0.0,111.0,17.85,Male,66,No,Yes,Yes,No,0,Santa Ana,92706,33.765893,-117.881533,37879,1,3266,Competitor,Competitor had better devices,5,3,1.0
140,4140-MUHUG,No,0,3,,Yes,18.38,No,Yes,DSL,22,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.324,220.95,0.0,0.0,55.14,Female,73,No,Yes,No,No,0,Oak View,93022,34.404544,-119.302118,6503,1,3561,Attitude,Attitude of service provider,2,1,2.0
141,1587-FKLZB,Yes,1,66,Offer A,Yes,28.86,Yes,Yes,Cable,28,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,103.48,6822.15,0.0,1910.0,1904.76,Male,79,No,Yes,Yes,No,0,Santa Barbara,93101,34.419203,-119.710008,31727,1,4479,Competitor,Competitor had better devices,0,0,
142,5440-FLBQG,Yes,1,69,Offer A,Yes,48.88,Yes,Yes,DSL,4,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,112.736,7318.2,0.0,293.0,3372.7200000000003,Male,69,No,Yes,Yes,No,0,Santa Barbara,93110,34.437945,-119.77191,15757,1,4708,Attitude,Attitude of service provider,1,0,
143,2774-LVQUS,Yes,2,15,,Yes,44.13,Yes,Yes,Cable,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.372,1258.3,0.0,38.0,661.95,Female,65,No,Yes,Yes,No,0,Temecula,92592,33.507255,-117.029473,46171,1,2596,Competitor,Competitor made better offer,4,0,
144,4612-THJBS,No,0,56,,Yes,34.58,Yes,Yes,DSL,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.94,5510.65,0.0,0.0,1936.48,Female,68,No,Yes,No,No,0,Terra Bella,93270,35.939068,-119.043666,5868,1,5605,Attitude,Attitude of service provider,2,0,
145,4094-NSEDU,No,0,21,,Yes,21.15,Yes,Yes,DSL,10,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.02,1973.75,0.0,197.0,444.15,Female,79,No,Yes,No,No,0,Temecula,92592,33.507255,-117.029473,46171,1,4819,Competitor,Competitor made better offer,0,0,
146,1846-XWOQN,No,0,1,,Yes,47.97,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.956,70.15,0.0,0.0,47.97,Female,80,No,Yes,No,No,0,Bradley,93426,35.842889,-121.004862,1363,1,2825,Competitor,Competitor made better offer,1,0,
147,3757-NJYBX,Yes,3,32,,Yes,7.92,Yes,Yes,Cable,3,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,110.604,3520.75,0.0,106.0,253.44,Male,77,No,Yes,Yes,No,0,Nipomo,93444,35.050345,-120.489599,15405,1,4113,Other,Moved,3,1,2.0
148,9898-KZQDZ,Yes,1,40,,Yes,49.5,Yes,Yes,Cable,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.332,3640.45,0.0,0.0,1980.0,Female,65,No,Yes,Yes,No,0,Lee Vining,93541,37.890145,-119.184087,504,1,5676,Competitor,Competitor had better devices,3,2,
149,8263-JQAIK,No,0,2,,No,0.0,No,Yes,DSL,7,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.428,47.5,0.0,3.0,0.0,Male,66,No,Yes,No,No,0,Palmdale,93591,34.598221,-117.79593,6787,1,5573,Competitor,Competitor offered more data,3,0,3.0
150,2205-YMZZJ,No,0,7,,Yes,39.51,Yes,Yes,Cable,14,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.192,546.95,0.0,0.0,276.57,Male,75,No,Yes,No,No,0,Clovis,93612,36.814539,-119.711868,33856,1,2015,Competitor,Competitor made better offer,6,0,3.0
151,1254-IZEYF,No,0,31,,Yes,39.36,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.948,3186.65,0.0,12.75,1220.16,Female,74,No,Yes,No,No,0,Cutler,93615,36.497895,-119.285484,5519,1,5362,Competitor,Competitor made better offer,4,0,
152,9221-OTIVJ,No,0,14,,Yes,29.96,Yes,Yes,Cable,8,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,109.044,1531.4,0.0,123.0,419.44,Female,80,No,Yes,No,No,0,Dunlap,93621,36.789213,-119.140338,506,1,2292,Dissatisfaction,Product dissatisfaction,1,4,
153,5908-QMGOE,No,0,15,,Yes,23.53,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.168,1133.9,43.31,0.0,352.95000000000005,Male,74,No,Yes,No,No,0,Fowler,93625,36.625792,-119.672483,5635,1,4553,Competitor,Competitor had better devices,4,2,1.0
154,0397-GZBBC,No,0,59,,Yes,10.78,Yes,Yes,DSL,16,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.604,5574.75,8.13,892.0,636.02,Male,70,No,Yes,Yes,No,0,South Dos Palos,93665,36.959731,-120.653519,343,1,5390,Price,Price too high,3,1,
155,7641-EUYET,Yes,3,46,,Yes,49.11,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.728,4541.2,46.64,86.28,2259.06,Male,76,No,Yes,Yes,No,0,Tranquillity,93668,36.635661,-120.288644,1130,1,5712,Dissatisfaction,Product dissatisfaction,3,2,
156,8922-LIEGH,No,0,25,,Yes,36.36,Yes,Yes,Cable,7,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.288,2187.55,23.33,0.0,909.0,Female,72,No,Yes,No,No,0,Jolon,93928,35.930782,-121.189757,254,1,4078,Dissatisfaction,Poor expertise of online support,1,0,3.0
157,8245-UMPYT,No,0,16,,Yes,32.11,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.256,1581.2,47.2,237.0,513.76,Female,66,No,Yes,No,No,0,Lockwood,93932,35.989792,-121.055933,538,1,2688,Dissatisfaction,Poor expertise of phone support,2,0,
